GO_type,exp_string,GO_id,Description,GeneRatio,BgRatio,p.adjust,gene_names,l2fc
Cellular componenet,L2_Imp,GO:0099080,supramolecular complex,105/1319,316/9025,8.287535231332978e-16,Ald1/Col4a1/cos/Actn/klar/eIF4A/Lam/Mlc1/Mlc2/pum/shi/sqh/stau/Tm1/alphaTub84B/alphaTub85E/tud/mys/Hrb27C/dia/Moe/shot/cher/eIF4E1/Lis-1/rin/vkg/Lk6/Khc-73/Ran/lig/CLIP-190/mira/yps/Dbp80/ssx/Scgdelta/Cortactin/Mhcl/tacc/Eb1/CG4928/Kank/CG2082/msps/Fmr1/Mkrn1/pigs/pod1/Klp10A/Upf1/Tao/Rcd-1/Dg/cpa/PAN3/Larp4B/Chd64/Zasp66/Tat/nudE/Helz/DCP2/roq/Edc3/Tctp/Mf/Syp/Atx2/mask/CG30069/Jupiter/4E-T/Rbfox1/Sec16/Rtnl1/Lasp/tmod/CG34417/Tpi/sls/AGO2/futsch/CG42319/Dys/rhea/larp/Dhc64C/Msp300/AGO1/Fs(2)Ket/bel/hts/Sxl/smt3/pAbp/mbl/Patr-1/tau/Hsc70-4/unc-104/PyK/Pak/wupA/TER94,1.1849471368993707
Cellular componenet,L2_Imp,GO:0043195,terminal bouton,39/1319,68/9025,1.2736404439337504e-14,ena/Fas2/g/dlg1/pum/stau/Csp/Syt1/Rop/Syn/Cbp53E/Snap25/nSyb/Syx1A/CASK/Rab2/Rab11/Past1/unc-13/par-6/Eaat1/sky/Synj/Arl8/EndoA/Nrx-1/Scamp/Alk/cpx/Atg8a/Synd/jeb/alphaSnap/mnb/Mob4/par-1/Vmat/Ank2/VAChT,1.9724217450222599
Cellular componenet,L2_Imp,GO:0005938,cell cortex,71/1319,183/9025,1.6374039236336157e-14,AnxB9/chic/ck/Chc/Dl/ed/Actn/dlg1/l(2)gl/numb/sqh/stau/Su(dx)/Tm1/trc/pros/brat/Rac1/Cdc42/Akt1/msn/dia/Moe/Sep1/igl/nuf/pnut/Rab5/Rho1/cher/Lis-1/Rab7/stnB/Cbl/Ran/drongo/Abi/Pkn/mira/Clc/unc-13/Cortactin/par-6/Klp10A/sbm/Tao/Rab35/Arpc2/sano/Slik/Syp/conu/pins/Fsn/Efa6/Rim/tmod/beta-Spec/alpha-Spec/cno/brp/Sep4/Dys/par-1/Dhc64C/Bsg/aPKC/Rbp/scrib/orb2/Ten-a,1.4085296486309906
Cellular componenet,L2_Imp,GO:0031594,neuromuscular junction,42/1319,82/9025,1.7821161694815698e-13,Fas2/Fas3/dlg1/pum/sgg/Syt1/Ten-m/Con/Sdc/CASK/Rab2/eIF4E1/WASp/unc-13/par-6/Eaat1/Syt4/pod1/Tomosyn/sky/Syngr/Dg/Cip4/Syp/Nrx-1/cpx/Fsn/bchs/beta-Spec/alpha-Spec/futsch/brp/Dys/par-1/Vmat/Ank2/cac/scrib/nwk/stai/Ten-a/Pak,1.8092477855710278
Cellular componenet,L2_Imp,GO:0099503,secretory vesicle,42/1319,90/9025,1.0216969238372794e-11,Chc/Catsup/Csp/Syt1/Rop/Syn/Gdi/Rab3/CanB/Sep1/nSyb/Syx1A/CanB2/Rab10/Rab11/stnB/stnA/Clc/unc-13/Syt4/Vap33/Tomosyn/Rab35/IA-2/VGlut/Syngr/Eps-15/unc-13-4A/cmpy/olf413/Scamp/RabX4/Rim/Frq2/lap/jeb/Hip14/Sep4/Vmat/fwe/Rab8/Snap24,1.6749466938594366
Cellular componenet,L2_Imp,GO:0044297,cell body,51/1319,127/9025,4.0714001480296435e-11,Appl/Pka-C1/Catsup/na/slo/sn/stau/trc/Rdl/Ten-m/ple/hig/brat/Akt1/bol/CalpA/Rab2/Rab5/Lis-1/NetB/Rab10/Rab11/Rab7/X11L/Tob/Fmr1/SK/snz/Tao/Rab35/sNPF/Dscam1/CG13506/RabX4/Efa6/shrb/kra/futsch/Ubr3/Rab8/Sarm/bel/orb2/Nrg/rad/rg/Ten-a/br/Imp/Rab1/Pdi,1.4582230226096806
Cellular componenet,L2_Imp,GO:0098590,plasma membrane region,88/1319,287/9025,4.1788191516461836e-11,nAChRalpha1/nAChRbeta1/arm/Chc/Lar/Fas2/dlg1/l(2)gl/Atpalpha/slo/sqh/stau/Nrt/Rdl/Ten-m/ex/mys/Arf79F/Nmdar1/dia/Moe/Sep1/Syx1A/nuf/pnut/Arf51F/Rho1/Rab11/Abi/mira/foi/Clc/stan/unc-13/par-6/Inx2/Tob/Syt4/Drep2/lqf/nAChRalpha5/Clic/Rab35/nAChRalpha6/scaf/Dg/cpa/PIP5K59B/Eglp4/Slik/Eps-15/Cip4/CG13704/zye/CG8176/ZnT86D/dpr9/KaiR1D/Nrx-1/Cals/dpr1/mesh/Synd/dpr12/lap/nAChRalpha7/alpha-Spec/brp/par-1/mgl/Ank2/aPKC/Tl/cac/scrib/AP-2mu/dally/Flo2/orb2/CaMKII/AP-2alpha/PDZ-GEF/Ten-a/sau/vib/VAChT/tyn/Rab1,1.0690070593719605
Cellular componenet,L2_Imp,GO:0070161,anchoring junction,58/1319,157/9025,6.73219528087209e-11,arm/Lar/ed/ena/CG17716/Fas3/Actn/dlg1/l(2)gl/Atpalpha/sqh/ex/mys/Lac/cora/sinu/cpb/Zyx/Moe/pck/shot/Arf51F/CASK/Rho1/CadN/nrv2/stan/moody/par-6/Inx2/Kank/cpa/CG13704/Zasp66/crim/M6/ArfGAP3/Cont/plum/Pax/Liprin-alpha/mesh/Efa6/Lasp/shakB/bbg/cno/CG42319/wech/rhea/p120ctn/aPKC/scrib/smash/Nrg/PDZ-GEF/CG45049/Pak,1.3378426136462962
Cellular componenet,L2_Imp,GO:0008021,synaptic vesicle,34/1319,67/9025,7.23045284489137e-11,Catsup/Csp/Syt1/Syn/Gdi/Rab3/CanB/Sep1/nSyb/Syx1A/CanB2/Rab10/stnB/stnA/Clc/unc-13/Syt4/Vap33/Tomosyn/VGlut/Syngr/Eps-15/unc-13-4A/Scamp/RabX4/Rim/Frq2/lap/jeb/Hip14/Sep4/Vmat/fwe/Rab8,1.7958560182029177
Cellular componenet,L2_Imp,GO:0099081,supramolecular polymer,66/1319,194/9025,1.460647790328738e-10,Ald1/Col4a1/cos/Actn/klar/Lam/Mlc1/Mlc2/shi/sqh/Tm1/alphaTub84B/alphaTub85E/mys/dia/Moe/shot/cher/Lis-1/vkg/Lk6/Khc-73/Ran/CLIP-190/Scgdelta/Cortactin/Mhcl/tacc/Eb1/CG4928/Kank/CG2082/msps/pigs/pod1/Klp10A/Tao/Dg/cpa/Chd64/Zasp66/Tat/Tctp/Mf/mask/CG30069/Jupiter/Rtnl1/Lasp/tmod/CG34417/Tpi/sls/futsch/CG42319/Dys/rhea/Dhc64C/Msp300/hts/mbl/tau/Hsc70-4/unc-104/Pak/wupA,1.2189636445816767
Cellular componenet,L2_Imp,GO:0070382,exocytic vesicle,35/1319,72/9025,1.5377729988911717e-10,Catsup/Csp/Syt1/Syn/Gdi/Rab3/CanB/Sep1/nSyb/Syx1A/CanB2/Rab10/stnB/stnA/Clc/unc-13/Syt4/Vap33/Tomosyn/Rab35/VGlut/Syngr/Eps-15/unc-13-4A/Scamp/RabX4/Rim/Frq2/lap/jeb/Hip14/Sep4/Vmat/fwe/Rab8,1.733840382913005
Cellular componenet,L2_Imp,GO:0045169,fusome,23/1319,35/9025,1.5838212614258285e-10,CycA/Sap-r/sgg/shot/Fer1HCH/Rab11/Surf4/CLIP-190/l(1)G0320/Tsp42Ee/Rtnl1/tmod/shrb/beta-Spec/alpha-Spec/CG12163/par-1/Dhc64C/Vha16-1/scrib/hts/TER94/Pdi,2.168761306522397
Cellular componenet,L2_Imp,GO:0005911,cell-cell junction,48/1319,121/9025,2.113540925090395e-10,arm/ed/ena/CG17716/Fas3/dlg1/l(2)gl/Atpalpha/sqh/ex/Lac/cora/sinu/cpb/Zyx/Moe/pck/shot/Arf51F/CASK/Rho1/CadN/nrv2/stan/moody/par-6/Inx2/cpa/CG13704/Zasp66/crim/M6/ArfGAP3/Cont/plum/mesh/Efa6/shakB/bbg/cno/CG42319/p120ctn/aPKC/scrib/smash/Nrg/PDZ-GEF/CG45049,1.4405816308569126
Cellular componenet,L2_Imp,GO:0036477,somatodendritic compartment,65/1319,192/9025,2.2210708483356846e-10,mAChR-A/Appl/bsk/Pka-C1/EcR/ena/Catsup/na/slo/sn/stau/trc/Rdl/Ten-m/Cbp53E/mys/ple/hdc/hig/brat/Akt1/bol/CalpA/Rab2/Rab5/drl/CadN/Lis-1/NetB/Rab10/Rab11/Rab7/Uba1/X11L/Fmr1/SK/Tao/Rab35/sNPF/Dscam1/CG13506/nudE/plum/RabX4/X11Lbeta/shrb/nAChRalpha7/kra/futsch/Ubr3/Rab8/Sarm/bel/orb2/CaMKII/Nrg/rad/rg/tau/Ten-a/unc-104/br/Imp/Rab1/Pdi,1.2118876797176492
Cellular componenet,L2_Imp,GO:0098797,plasma membrane protein complex,54/1319,146/9025,2.4920633639669376e-10,nAChRalpha1/arm/Chc/Gbeta13F/Galphao/Atpalpha/put/Sh/Galphaq/mys/Ggamma1/Vha55/Nmdar1/babo/Zyx/Moe/nrv1/nrv2/fz2/Vha36-1/Clc/Scgdelta/par-6/VhaSFD/VhaPPA1-1/VhaM9.7-c/Vha100-2/CG4587/nAChRalpha5/CG11319/nAChRalpha6/nrv3/Dg/Syn2/Eps-15/NaCP60E/nAChRalpha7/Dys/aPKC/Shab/Vha16-1/norpA/cac/AP-2mu/Vha68-2/GluRIB/Flo2/AP-2alpha/Ggamma30A/VAChT/InR/Vha26/Vha13/para,1.3395453106938022
Cellular componenet,L2_Imp,GO:0030133,transport vesicle,41/1319,95/9025,2.4920633639669376e-10,Chc/Catsup/Csp/Syt1/Syn/Gdi/Rab3/CanB/Sep1/nSyb/Syx1A/CanB2/Rab10/Rab11/stnB/stnA/Clc/unc-13/Syt4/Vap33/Tomosyn/Rab35/VGlut/Syngr/Eps-15/unc-13-4A/Sar1/AP-1sigma/Scamp/RabX4/Sec16/Rim/Frq2/lap/jeb/Hip14/Sep4/Vmat/fwe/Rab8/VAChT,1.5621787636974869
Cellular componenet,L2_Imp,GO:0099512,supramolecular fiber,64/1319,191/9025,4.687114451184266e-10,Ald1/cos/Actn/klar/Lam/Mlc1/Mlc2/shi/sqh/Tm1/alphaTub84B/alphaTub85E/mys/dia/Moe/shot/cher/Lis-1/Lk6/Khc-73/Ran/CLIP-190/Scgdelta/Cortactin/Mhcl/tacc/Eb1/CG4928/Kank/CG2082/msps/pigs/pod1/Klp10A/Tao/Dg/cpa/Chd64/Zasp66/Tat/Tctp/Mf/mask/CG30069/Jupiter/Rtnl1/Lasp/tmod/CG34417/Tpi/sls/futsch/CG42319/Dys/rhea/Dhc64C/Msp300/hts/mbl/tau/Hsc70-4/unc-104/Pak/wupA,1.1970535393746025
Cellular componenet,L2_Imp,GO:0043025,neuronal cell body,46/1319,116/9025,4.687114451184266e-10,Appl/Pka-C1/Catsup/na/slo/sn/stau/Rdl/Ten-m/ple/hig/brat/Akt1/bol/CalpA/Rab2/Rab5/Lis-1/NetB/Rab10/Rab11/Rab7/X11L/Fmr1/SK/Tao/Rab35/sNPF/Dscam1/CG13506/RabX4/shrb/kra/futsch/Ubr3/Rab8/Sarm/bel/Nrg/rad/rg/Ten-a/br/Imp/Rab1/Pdi,1.4400633283397917
Cellular componenet,L2_Imp,GO:0048786,presynaptic active zone,20/1319,29/9025,7.379273146857663e-10,Fas2/Rab3/nSyb/Syx1A/stnB/Srpk79D/unc-13/KaiR1D/RhoGAP100F/cpx/bchs/Liprin-alpha/Rim/brp/Bsg/Rbp/cac/CaMKII/Ten-a/S6k,2.2384294671701412
Cellular componenet,L2_Imp,GO:0048471,perinuclear region of cytoplasm,33/1319,71/9025,1.920547489231455e-9,ben/chic/Chc/dnc/klar/dlg1/Catsup/S/sqh/alphaTub84B/svr/Vha55/hdc/nuf/cher/Cnx99A/NetB/Rab11/Past1/Abi/Osbp/Rilpl/GMF/Mlf/Mapmodulin/Arl8/Gp93/Msp300/AGO1/orb2/mbl/Ptp61F/Pdi,1.6691293672641223
Cellular componenet,L2_Imp,GO:0098794,postsynapse,32/1319,70/9025,6.0386906839540165e-9,nAChRalpha1/nAChRbeta1/Fas2/dlg1/pum/slo/Ten-m/mys/Nmdar1/Rab2/eIF4E1/Clc/unc-13/par-6/X11L/Syt4/Drep2/lqf/Fmr1/nAChRalpha5/nAChRalpha6/sky/Syp/KaiR1D/Cals/X11Lbeta/Synd/nAChRalpha7/scrib/hts/CaMKII/Pak,1.6451993504653843
Cellular componenet,L2_Imp,GO:0036464,cytoplasmic ribonucleoprotein granule,36/1319,87/9025,1.458076423786732e-8,eIF4A/pum/stau/Tm1/tud/Hrb27C/eIF4E1/rin/lig/yps/Dbp80/ssx/Fmr1/Mkrn1/Upf1/Rcd-1/PAN3/Larp4B/Helz/DCP2/roq/Edc3/Atx2/4E-T/Rbfox1/Sec16/AGO2/larp/AGO1/Fs(2)Ket/bel/Sxl/pAbp/Patr-1/PyK/TER94,1.5014638730039351
Cellular componenet,L2_Imp,GO:0005856,cytoskeleton,113/1319,450/9025,1.804445324360677e-8,Cam/ck/cos/Actn/klar/l(2)gl/Lam/Map205/Mlc1/Mlc2/Mp20/osp/sgg/shi/sn/sqh/sw/Tm1/alphaTub84B/alphaTub85E/mts/ex/Mlc-c/corto/Rac1/CycE/cora/dia/cpb/Zyx/Moe/Sep1/ctp/CalpA/nuf/pnut/shot/Rho1/cher/Lis-1/Rab11/Dyrk2/stnB/Lk6/Khc-73/14-3-3epsilon/Ran/CLIP-190/mira/Dlc90F/Clc/Rilpl/Cortactin/Mhcl/tacc/Eb1/Dyrk3/Kank/CG2082/Akap200/msps/seq/pigs/pod1/Klp10A/Dlic/CG15740/Tao/Arpc2/CG12964/clu/Tes/cpa/Slik/Chd64/Zasp66/Tat/nudE/ssp2/Arl8/sle/Tctp/Pax/CG30069/Jupiter/Rtnl1/Rim/CG34417/beta-Spec/alpha-Spec/futsch/CG42319/brp/Sep4/Dys/Pp2A-29B/rhea/p120ctn/Dhc64C/Bsg/Msp300/Rbp/Arp3/hts/jvl/CG43867/ens/vih/tau/Ten-a/unc-104/Pak/wupA,0.7808801386085017
Cellular componenet,L2_Imp,GO:0035770,ribonucleoprotein granule,37/1319,92/9025,2.0883762293231713e-8,eIF4A/pum/stau/Tm1/tud/Hrb27C/eIF4E1/rin/lig/yps/Dbp80/ssx/Fmr1/Mkrn1/Upf1/Rcd-1/PAN3/Larp4B/Helz/DCP2/roq/Edc3/Syp/Atx2/4E-T/Rbfox1/Sec16/AGO2/larp/AGO1/Fs(2)Ket/bel/Sxl/pAbp/Patr-1/PyK/TER94,1.4603737769822878
Cellular componenet,L2_Imp,GO:0005700,polytene chromosome,59/1319,186/9025,2.4036298354308896e-8,D1/EcR/E(Pc)/fkh/His2Av/Hrb98DE/mam/Myb/Rm62/RpII215/Su(var)205/ttk/Pp1-87B/Hrb87F/CrebA/Pep/B52/His3.3B/Top1/corto/Gug/Iswi/Moe/Trl/RpL11/Deaf1/Su(Tpl)/Nlp/CtBP/lolal/Sin3A/Df31/vig/CycT/Nipped-B/Dp1/REG/tou/Mlf/MEP-1/upSET/Tctp/XNP/CycG/Ndf/vig2/Nipped-A/akirin/Ubi-p5E/pzg/nej/Trf2/east/Mi-2/sqd/Rcd5/Yeti/Dsp1/br,1.117966605664161
Cellular componenet,L2_Imp,GO:0031982,vesicle,114/1319,471/9025,1.3498157406571591e-7,arm/BicD/ck/Chc/cos/Sap-r/Dl/ed/Fas3/g/Catsup/S/Csp/Syt1/Rop/Syn/Gdi/Rab3/Vha55/CanB/Rac1/Arf79F/dock/dia/Sep1/nSyb/Syx1A/nuf/Arf51F/Rab2/Rab5/Rho1/Vps26/CanB2/Rab10/Rab11/Rab7/Past1/fz2/stnB/stnA/Khc-73/AMPKalpha/Clc/unc-13/Mipp1/Syt4/lqf/fab1/Vap33/CG10353/Tomosyn/CG11178/CG9132/Rab35/IA-2/VGlut/CG13784/TM9SF2/scaf/Vps13/CG1902/Syngr/Synj/sona/Eps-15/Cip4/unc-13-4A/ergic53/CG6707/cmpy/olf413/aux/CG2663/gzl/CG8176/CG3534/Sar1/AP-1sigma/SppL/Scamp/vsg/LpR2/RabX4/CG31729/Sec16/Snx27/CG33096/Rim/loj/Frq2/lap/shrb/jeb/Desat1/alphaSnap/Nost/Hip14/Sep4/Vmat/lqfR/CG42674/fwe/brun/Tl/Rab8/Evi5/AP-2mu/nwk/Flo2/AP-2alpha/Snap24/VAChT/Rab1,0.7277891319623095
Cellular componenet,L2_Imp,GO:0097060,synaptic membrane,29/1319,67/9025,1.55792021559818e-7,nAChRalpha1/nAChRbeta1/Fas2/dlg1/l(2)gl/slo/Ten-m/mys/Nmdar1/Syx1A/unc-13/Tob/Syt4/Drep2/lqf/nAChRalpha5/nAChRalpha6/KaiR1D/Nrx-1/Cals/Synd/lap/nAChRalpha7/brp/Ank2/scrib/orb2/CaMKII/Ten-a,1.5663741720801507
Cellular componenet,L2_Imp,GO:0010494,cytoplasmic stress granule,12/1319,15/9025,3.214137265326895e-7,rin/Dbp80/ssx/Fmr1/Larp4B/roq/Atx2/Rbfox1/Sec16/larp/Sxl/pAbp,2.4525542725229887
Cellular componenet,L2_Imp,GO:0061174,type I terminal bouton,17/1319,29/9025,6.032565551681425e-7,ena/Fas2/dlg1/pum/stau/Csp/CASK/Past1/Synj/EndoA/Nrx-1/Alk/cpx/Atg8a/Synd/jeb/par-1,2.003964213533118
Cellular componenet,L2_Imp,GO:0099738,cell cortex region,29/1319,72/9025,9.480212850917315e-7,ck/Dl/dlg1/sqh/stau/pros/brat/nuf/Rho1/cher/stnB/Abi/Pkn/mira/Clc/unc-13/par-6/Rab35/Arpc2/sano/Syp/conu/pins/Rim/brp/Bsg/aPKC/Rbp/Ten-a,1.4625383610956106
Cellular componenet,L2_Imp,GO:0031410,cytoplasmic vesicle,103/1319,429/9025,9.480212850917315e-7,arm/BicD/Chc/Sap-r/Dl/ed/Fas3/g/Catsup/S/Csp/Syt1/Rop/Syn/Gdi/Rab3/Vha55/CanB/Rac1/Arf79F/dock/Sep1/nSyb/Syx1A/nuf/Arf51F/Rab5/Rho1/Vps26/CanB2/Rab10/Rab11/Rab7/Past1/fz2/stnB/stnA/Khc-73/AMPKalpha/Clc/unc-13/Syt4/lqf/fab1/Vap33/Tomosyn/CG11178/CG9132/Rab35/IA-2/VGlut/CG13784/TM9SF2/scaf/Vps13/CG1902/Syngr/sona/Eps-15/unc-13-4A/ergic53/CG6707/cmpy/olf413/CG2663/gzl/CG8176/Sar1/AP-1sigma/SppL/Scamp/vsg/LpR2/RabX4/CG31729/Sec16/Snx27/CG33096/Rim/loj/Frq2/lap/shrb/jeb/Desat1/alphaSnap/Nost/Hip14/Sep4/Vmat/lqfR/CG42674/fwe/brun/Tl/Rab8/Evi5/AP-2mu/nwk/Flo2/AP-2alpha/Snap24/VAChT,0.7161490570940237
Cellular componenet,L2_Imp,GO:0097708,intracellular vesicle,103/1319,429/9025,9.480212850917315e-7,arm/BicD/Chc/Sap-r/Dl/ed/Fas3/g/Catsup/S/Csp/Syt1/Rop/Syn/Gdi/Rab3/Vha55/CanB/Rac1/Arf79F/dock/Sep1/nSyb/Syx1A/nuf/Arf51F/Rab5/Rho1/Vps26/CanB2/Rab10/Rab11/Rab7/Past1/fz2/stnB/stnA/Khc-73/AMPKalpha/Clc/unc-13/Syt4/lqf/fab1/Vap33/Tomosyn/CG11178/CG9132/Rab35/IA-2/VGlut/CG13784/TM9SF2/scaf/Vps13/CG1902/Syngr/sona/Eps-15/unc-13-4A/ergic53/CG6707/cmpy/olf413/CG2663/gzl/CG8176/Sar1/AP-1sigma/SppL/Scamp/vsg/LpR2/RabX4/CG31729/Sec16/Snx27/CG33096/Rim/loj/Frq2/lap/shrb/jeb/Desat1/alphaSnap/Nost/Hip14/Sep4/Vmat/lqfR/CG42674/fwe/brun/Tl/Rab8/Evi5/AP-2mu/nwk/Flo2/AP-2alpha/Snap24/VAChT,0.7161490570940237
Cellular componenet,L2_Imp,GO:0043296,apical junction complex,24/1319,54/9025,1.2990079499921436e-6,arm/Fas3/dlg1/l(2)gl/Atpalpha/Lac/cora/sinu/Zyx/Moe/pck/nrv2/moody/par-6/CG13704/crim/Cont/mesh/bbg/aPKC/scrib/smash/Nrg/CG45049,1.6045573659680386
Cellular componenet,L2_Imp,GO:0099513,polymeric cytoskeletal fiber,42/1319,128/9025,1.4391966313004742e-6,cos/klar/Lam/shi/sqh/Tm1/alphaTub84B/alphaTub85E/dia/Moe/shot/cher/Lis-1/Lk6/Khc-73/Ran/CLIP-190/Cortactin/tacc/Eb1/Kank/CG2082/msps/pigs/pod1/Klp10A/Tao/Zasp66/Tat/Tctp/CG30069/Jupiter/Rtnl1/CG34417/futsch/CG42319/Dhc64C/Msp300/hts/tau/unc-104/Pak,1.1667997901891114
Cellular componenet,L2_Imp,GO:0015629,actin cytoskeleton,39/1319,115/9025,1.4648069051988252e-6,Cam/ck/Actn/l(2)gl/Mlc1/Mlc2/osp/sn/sqh/Tm1/Mlc-c/dia/cpb/Zyx/Moe/CalpA/cher/Lis-1/Cortactin/Mhcl/seq/pigs/pod1/Arpc2/CG12964/Tes/cpa/Chd64/Zasp66/CG34417/beta-Spec/alpha-Spec/CG42319/Dys/Msp300/Arp3/hts/Pak/wupA,1.2143945353282242
Cellular componenet,L2_Imp,GO:0005918,septate junction,18/1319,34/9025,1.7251864171292153e-6,Fas3/dlg1/l(2)gl/Atpalpha/Lac/cora/sinu/pck/nrv2/moody/CG13704/crim/Cont/mesh/bbg/scrib/Nrg/CG45049,1.856944527602324
Cellular componenet,L2_Imp,GO:0098588,bounding membrane of organelle,81/1319,320/9025,2.0878425783090216e-6,BicD/Chc/g/klar/l(2)gl/S/Syt1/porin/Fur1/Syn/Vha55/nuf/Rab2/bif/Rab11/Rab7/Tom40/Past1/ArfGAP1/Vha36-1/Clc/Rilpl/unc-13/siz/alpha-Man-IIb/VhaSFD/heix/lqf/VhaPPA1-1/VhaM9.7-c/Vha100-2/Fmr1/fab1/CG9132/CG7990/Rab35/VGlut/Vps13/Syngr/clu/CG8303/CG5065/CG11357/ergic53/CG6707/CG5059/olf413/Arl8/Sar1/AP-1sigma/SppL/CG5447/ABCD/Scamp/Efa6/CG32039/SPoCk/Sec16/Atg8a/CG33096/shrb/Hip14/Baldspot/Vmat/lqfR/larp/fwe/Msp300/Vha44/VhaAC45/Vha16-1/AP-2mu/Vha68-2/spoon/AP-2alpha/Snap24/sau/VAChT/Vha26/Vha13/TER94,0.7924042754076133
Cellular componenet,L2_Imp,GO:0070160,tight junction,19/1319,38/9025,2.4472893421214475e-6,Fas3/dlg1/l(2)gl/Atpalpha/Lac/cora/sinu/pck/nrv2/moody/CG13704/crim/M6/Cont/mesh/bbg/scrib/Nrg/CG45049,1.7744823674103511
Cellular componenet,L2_Imp,GO:0043292,contractile fiber,28/1319,73/9025,4.4732107300326484e-6,Ald1/Actn/Mlc1/Mlc2/Tm1/mys/dia/cher/Scgdelta/Mhcl/CG4928/Dg/cpa/Chd64/Zasp66/Mf/mask/Lasp/tmod/Tpi/sls/CG42319/Dys/rhea/Msp300/mbl/Hsc70-4/wupA,1.392012730587938
Cellular componenet,L2_Imp,GO:0005881,cytoplasmic microtubule,15/1319,27/9025,7.537685592602021e-6,klar/alphaTub84B/alphaTub85E/shot/Lis-1/Khc-73/tacc/Eb1/pigs/pod1/Klp10A/Tctp/CG30069/Dhc64C/tau,1.926485460855401
Cellular componenet,L2_Imp,GO:0030016,myofibril,26/1319,68/9025,1.1628099936211131e-5,Ald1/Actn/Mlc2/Tm1/mys/dia/cher/Scgdelta/Mhcl/Dg/cpa/Chd64/Zasp66/Mf/mask/Lasp/tmod/Tpi/sls/CG42319/Dys/rhea/Msp300/mbl/Hsc70-4/wupA,1.3874592443011036
Cellular componenet,L2_Imp,GO:0030136,clathrin-coated vesicle,16/1319,31/9025,1.1628099936211131e-5,BicD/Chc/dock/Rab11/stnB/Clc/lqf/CG9132/CG8176/AP-1sigma/lap/lqfR/Rab8/AP-2mu/AP-2alpha/VAChT,1.8202860570234758
Cellular componenet,L2_Imp,GO:0045211,postsynaptic membrane,20/1319,45/9025,1.1770796992116294e-5,nAChRalpha1/nAChRbeta1/Fas2/dlg1/slo/Ten-m/mys/Nmdar1/unc-13/Syt4/Drep2/lqf/nAChRalpha5/nAChRalpha6/KaiR1D/Cals/Synd/nAChRalpha7/scrib/CaMKII,1.6045573659680388
Cellular componenet,L2_Imp,GO:0032154,cleavage furrow,16/1319,32/9025,1.9341036717529448e-5,sqh/Arf79F/dia/Moe/Sep1/nuf/pnut/Arf51F/Rab11/Slik/Cip4/Synd/Tl/sau/vib/Rab1,1.7744823674103511
Cellular componenet,L2_Imp,GO:0033181,plasma membrane proton-transporting V-type ATPase complex,10/1319,14/9025,1.9927845822499884e-5,Vha55/Vha36-1/VhaSFD/VhaPPA1-1/VhaM9.7-c/Vha100-2/Vha16-1/Vha68-2/Vha26/Vha13,2.2890555402401094
Cellular componenet,L2_Imp,GO:0045171,intercellular bridge,14/1319,26/9025,2.5909896523733993e-5,ck/sgg/Btk29A/sqh/14-3-3zeta/dock/pnut/cher/14-3-3epsilon/vsg/par-1/Cul3/Src64B/hts,1.8813975713268631
Cellular componenet,L2_Imp,GO:0045172,germline ring canal,13/1319,23/9025,2.7956811622417133e-5,ck/sgg/Btk29A/sqh/14-3-3zeta/dock/cher/14-3-3epsilon/vsg/par-1/Cul3/Src64B/hts,1.9513601294944303
Cellular componenet,L2_Imp,GO:0030863,cortical cytoskeleton,15/1319,30/9025,3.735640753354176e-5,Actn/l(2)gl/sqh/Tm1/stnB/Cortactin/Klp10A/Rim/beta-Spec/alpha-Spec/brp/Dys/Bsg/Rbp/Ten-a,1.7744823674103511
Cellular componenet,L2_Imp,GO:0030665,clathrin-coated vesicle membrane,10/1319,15/9025,4.828589907135966e-5,BicD/Chc/Clc/lqf/CG9132/AP-1sigma/lqfR/AP-2mu/AP-2alpha/VAChT,2.189519866689195
Cellular componenet,L2_Imp,GO:0016471,vacuolar proton-transporting V-type ATPase complex,12/1319,21/9025,5.465371681391852e-5,Vha55/Vha36-1/VhaSFD/VhaPPA1-1/VhaM9.7-c/Vha100-2/Vha44/VhaAC45/Vha16-1/Vha68-2/Vha26/Vha13,1.967127445352747
Cellular componenet,L2_Imp,GO:0099568,cytoplasmic region,37/1319,125/9025,8.603122180234745e-5,ck/Dl/dlg1/pum/sqh/stau/pros/brat/nuf/Rho1/cher/eIF4E1/stnB/Abi/Pkn/mira/yps/Clc/unc-13/par-6/Fmr1/Upf1/Rab35/Arpc2/sano/Syp/conu/pins/CG30069/Rim/AGO2/brp/Dhc64C/Bsg/aPKC/Rbp/Ten-a,1.0181514483772136
Cellular componenet,L2_Imp,GO:0030139,endocytic vesicle,15/1319,32/9025,9.526792981614452e-5,arm/BicD/Chc/Dl/nuf/Rab5/Rab7/Past1/stnB/stnA/CG6707/CG42674/AP-2mu/AP-2alpha/VAChT,1.6813729630188696
Cellular componenet,L2_Imp,GO:0030118,clathrin coat,10/1319,16/9025,1.045336648582965e-4,Chc/Clc/lqf/CG9132/Eps-15/AP-1sigma/lqfR/AP-2mu/AP-2alpha/VAChT,2.096410462297713
Cellular componenet,L2_Imp,GO:0045178,basal part of cell,25/1319,72/9025,1.0872424677853715e-4,ck/Lar/dlg1/Atpalpha/numb/stau/Nrt/pros/mys/brat/Rab10/Abi/mira/AMPKalpha/foi/Tao/Dg/Eglp4/ZnT86D/Syp/alpha-Spec/par-1/cac/scrib/dally,1.2484135557427631
