gene_id,gene_name,imp_target,syp_target,cluster_id,cluster_description,sypKO_l2fc,sypKO_padj
FBgn0033901,O-fut1,FALSE,TRUE,N/A,No pattern,-0.342842631,0.646400626
FBgn0051855,CG31855,FALSE,TRUE,N/A,No pattern,-0.341140978,0.496507113
FBgn0085311,CG34282,FALSE,TRUE,N/A,No pattern,-0.336422269,0.424212604
FBgn0052273,tRNA:Met-CAT-2-1,FALSE,TRUE,N/A,No pattern,-0.331540436,NA
FBgn0260439,Pp2A-29B,TRUE,TRUE,N/A,No pattern,-0.32527971,0.641528238
FBgn0036678,CG11905,FALSE,TRUE,N/A,No pattern,-0.322885743,0.598942279
FBgn0042138,CG18815,TRUE,TRUE,N/A,No pattern,-0.310902806,0.423376456
FBgn0036402,CG6650,FALSE,TRUE,N/A,No pattern,-0.305801487,0.39897194
FBgn0038984,AdipoR,TRUE,TRUE,N/A,No pattern,-0.305458754,0.624669483
FBgn0023526,CG2865,TRUE,TRUE,N/A,No pattern,-0.305442479,0.564002312
FBgn0031544,CG17593,FALSE,TRUE,N/A,No pattern,-0.304923605,0.606366884
FBgn0023213,eIF4G1,TRUE,TRUE,N/A,No pattern,-0.300051263,0.5797717
FBgn0046214,vig2,TRUE,TRUE,N/A,No pattern,-0.299112937,0.615861157
FBgn0039902,Zip102B,FALSE,TRUE,N/A,No pattern,-0.298413514,0.473942679
FBgn0085195,CG34166,TRUE,TRUE,N/A,No pattern,-0.295224564,0.601954411
FBgn0038145,Droj2,FALSE,TRUE,N/A,No pattern,-0.295014508,0.565971847
FBgn0040367,CG11382,FALSE,TRUE,N/A,No pattern,-0.2941877,0.719797543
FBgn0037427,Osi17,TRUE,TRUE,N/A,No pattern,-0.291195252,0.717690157
FBgn0015791,Rab14,FALSE,TRUE,N/A,No pattern,-0.285469755,0.414179998
FBgn0008635,betaCOP,FALSE,TRUE,N/A,No pattern,-0.279717854,0.668719857
FBgn0003187,qua,FALSE,TRUE,N/A,No pattern,-0.278194881,0.751431997
FBgn0036286,CG10616,FALSE,TRUE,N/A,No pattern,-0.275442181,0.429902548
FBgn0026088,CG14818,FALSE,TRUE,N/A,No pattern,-0.273192402,0.620155672
FBgn0030969,Usp39,FALSE,TRUE,N/A,No pattern,-0.272219741,0.640637063
FBgn0033015,d4,FALSE,TRUE,N/A,No pattern,-0.271489744,0.615861157
FBgn0038704,CG5316,FALSE,TRUE,N/A,No pattern,-0.270540888,0.58436038
FBgn0014011,Rac2,TRUE,FALSE,N/A,No pattern,-0.269780361,0.484161294
FBgn0027101,Dyrk3,TRUE,TRUE,N/A,No pattern,-0.259486383,0.596443716
FBgn0036813,Atg3,FALSE,TRUE,N/A,No pattern,-0.25779002,0.677883323
FBgn0024314,Plap,FALSE,TRUE,N/A,No pattern,-0.25733908,0.409709094
FBgn0000115,Arl1,FALSE,TRUE,N/A,No pattern,-0.25527324,0.668719857
FBgn0038981,CG5346,FALSE,TRUE,N/A,No pattern,-0.252883605,0.685943215
FBgn0037529,mRpS9,FALSE,TRUE,N/A,No pattern,-0.251125351,0.4979783
FBgn0032506,CG9395,FALSE,TRUE,N/A,No pattern,-0.249345698,0.578675334
FBgn0031118,RhoGAP19D,TRUE,TRUE,N/A,No pattern,-0.249270235,0.681902653
FBgn0031601,Dim1,FALSE,TRUE,N/A,No pattern,-0.248016574,0.705962683
FBgn0036111,Aps,TRUE,TRUE,N/A,No pattern,-0.247969865,0.484192694
FBgn0026415,Idgf4,FALSE,TRUE,N/A,No pattern,-0.246754323,0.709559887
FBgn0028506,CG4455,TRUE,TRUE,N/A,No pattern,-0.245486083,0.594109531
FBgn0001087,g,TRUE,FALSE,N/A,No pattern,-0.243166836,0.442818413
FBgn0032586,Tpr2,TRUE,TRUE,N/A,No pattern,-0.233616429,0.67887873
FBgn0036974,eRF1,TRUE,FALSE,N/A,No pattern,-0.233024746,0.618419556
FBgn0030342,CG10347,FALSE,TRUE,N/A,No pattern,-0.227950395,0.66192283
FBgn0035429,CG12017,FALSE,TRUE,N/A,No pattern,-0.225140048,NA
FBgn0023516,Pex5,FALSE,TRUE,N/A,No pattern,-0.222975273,0.582328817
FBgn0262124,uex,TRUE,FALSE,N/A,No pattern,-0.220585083,0.640637063
FBgn0016131,Cdk4,FALSE,TRUE,N/A,No pattern,-0.218188186,0.684024012
FBgn0037843,CG4511,FALSE,TRUE,N/A,No pattern,-0.216630803,0.665014579
FBgn0030956,CG18259,TRUE,FALSE,N/A,No pattern,-0.212283731,0.677883323
FBgn0266449,Kr-h2,TRUE,TRUE,N/A,No pattern,-0.212138345,0.740829808
FBgn0028663,VhaM9.7-b,FALSE,TRUE,N/A,No pattern,-0.211352711,0.662187525
FBgn0027588,GCS2alpha,TRUE,FALSE,N/A,No pattern,-0.210319104,0.719902384
FBgn0002031,l(2)37Cc,FALSE,TRUE,N/A,No pattern,-0.210214141,0.693966805
FBgn0283477,SF2,TRUE,TRUE,N/A,No pattern,-0.208927772,0.569714615
FBgn0000319,Chc,TRUE,TRUE,N/A,No pattern,-0.207030354,0.73810498
FBgn0000447,Dhod,FALSE,TRUE,N/A,No pattern,-0.206032362,0.620847958
FBgn0035533,Cip4,TRUE,FALSE,N/A,No pattern,-0.202284799,0.508137743
FBgn0026620,tacc,TRUE,TRUE,N/A,No pattern,-0.201953629,0.612550041
FBgn0024238,Fim,FALSE,TRUE,N/A,No pattern,-0.195685707,0.763733786
FBgn0031145,Ntf-2,FALSE,TRUE,N/A,No pattern,-0.193339885,0.662344241
FBgn0039532,Mtl,TRUE,TRUE,N/A,No pattern,-0.191827044,0.594251735
FBgn0004855,RpII15,FALSE,TRUE,N/A,No pattern,-0.189863554,0.723950038
FBgn0286781,cass,TRUE,TRUE,N/A,No pattern,-0.186796592,0.629774134
FBgn0039936,Gyf,TRUE,FALSE,N/A,No pattern,-0.186049071,0.584074577
FBgn0022029,l(2)k01209,FALSE,TRUE,N/A,No pattern,-0.184696183,0.672169045
FBgn0039264,CG11786,FALSE,TRUE,N/A,No pattern,-0.182718347,NA
FBgn0266653,asRNA:CR45160,FALSE,TRUE,N/A,No pattern,-0.179600968,0.857374549
FBgn0086442,mib2,FALSE,TRUE,N/A,No pattern,-0.178891252,0.625219245
FBgn0050109,CG30109,FALSE,TRUE,N/A,No pattern,-0.176059522,0.804687534
FBgn0040309,Jafrac1,FALSE,TRUE,N/A,No pattern,-0.172574947,0.81918877
FBgn0031630,CG15629,FALSE,TRUE,N/A,No pattern,-0.172068609,NA
FBgn0011361,ND-ACP,TRUE,FALSE,N/A,No pattern,-0.170082655,0.742302364
FBgn0003888,betaTub60D,FALSE,TRUE,N/A,No pattern,-0.168807723,0.757582809
FBgn0039697,CG7834,TRUE,FALSE,N/A,No pattern,-0.168614715,0.752154798
FBgn0034368,zda,FALSE,TRUE,N/A,No pattern,-0.164460788,0.81230834
FBgn0061515,endos,TRUE,TRUE,N/A,No pattern,-0.163117133,0.751431997
FBgn0010333,Rac1,TRUE,FALSE,N/A,No pattern,-0.160677045,0.776033534
FBgn0039213,atl,FALSE,TRUE,N/A,No pattern,-0.158155383,0.740829808
FBgn0033062,Ars2,TRUE,FALSE,N/A,No pattern,-0.15666421,0.659417997
FBgn0033010,Atf6,TRUE,TRUE,N/A,No pattern,-0.154671105,0.706259212
FBgn0264848,vih,TRUE,TRUE,N/A,No pattern,-0.154496467,0.79787977
FBgn0024921,Tnpo,TRUE,TRUE,N/A,No pattern,-0.149009535,0.662396745
FBgn0261609,eIF2alpha,TRUE,FALSE,N/A,No pattern,-0.14712079,0.723778746
FBgn0259700,CG42354,FALSE,TRUE,N/A,No pattern,-0.145405327,0.873259743
FBgn0034181,CG8963,TRUE,TRUE,N/A,No pattern,-0.145096962,0.723950038
FBgn0266917,Sf3a1,FALSE,TRUE,N/A,No pattern,-0.144413767,0.797804089
FBgn0002924,ncd,FALSE,TRUE,N/A,No pattern,-0.143234606,0.821949562
FBgn0024728,Slip1,TRUE,FALSE,N/A,No pattern,-0.141835384,0.715496975
FBgn0040237,bor,FALSE,TRUE,N/A,No pattern,-0.141376303,0.772340678
FBgn0000318,cl,FALSE,TRUE,N/A,No pattern,-0.140038679,0.84827505
FBgn0284238,lncRNA:CR46322,FALSE,TRUE,N/A,No pattern,-0.136168478,NA
FBgn0260986,mei-38,FALSE,TRUE,N/A,No pattern,-0.121822068,0.858089049
FBgn0028509,CenG1A,TRUE,TRUE,N/A,No pattern,-0.119612704,0.740829808
FBgn0026252,msk,FALSE,TRUE,N/A,No pattern,-0.116400432,0.745349809
FBgn0004179,Csp,TRUE,TRUE,N/A,No pattern,-0.113057668,0.831661022
FBgn0086656,shrb,TRUE,TRUE,N/A,No pattern,-0.112717852,0.855160956
FBgn0051118,RabX4,TRUE,FALSE,N/A,No pattern,-0.105543301,0.869991199
FBgn0001989,ND-B17,FALSE,TRUE,N/A,No pattern,-0.105054044,0.839211218
FBgn0035611,CG13285,FALSE,TRUE,N/A,No pattern,-0.095014304,0.911067178
FBgn0014009,Rab2,TRUE,TRUE,N/A,No pattern,-0.094288225,0.88132947
FBgn0043010,Fsn,TRUE,TRUE,N/A,No pattern,-0.092740831,0.87990818
FBgn0032880,TM9SF2,TRUE,TRUE,N/A,No pattern,-0.091456043,0.886384847
FBgn0036892,Lon,FALSE,TRUE,N/A,No pattern,-0.090690834,0.877627799
FBgn0004638,drk,TRUE,TRUE,N/A,No pattern,-0.088888852,0.876246534
FBgn0031057,Ubqn,FALSE,TRUE,N/A,No pattern,-0.087803681,0.850898045
FBgn0034914,CG5554,FALSE,TRUE,N/A,No pattern,-0.087585834,0.909125606
FBgn0034091,mrj,TRUE,TRUE,N/A,No pattern,-0.083308204,0.877991622
FBgn0053110,CG33110,FALSE,TRUE,N/A,No pattern,-0.082254689,NA
FBgn0030187,Ipod,FALSE,TRUE,N/A,No pattern,-0.080233597,0.930770887
FBgn0014075,Uggt,FALSE,TRUE,N/A,No pattern,-0.077864671,0.892461202
FBgn0032388,CG6686,TRUE,FALSE,N/A,No pattern,-0.075113445,0.858411916
FBgn0283469,Vps4,FALSE,TRUE,N/A,No pattern,-0.071441828,0.914111256
FBgn0265574,Cdc5,TRUE,TRUE,N/A,No pattern,-0.071065856,0.884016614
FBgn0029133,REG,TRUE,TRUE,N/A,No pattern,-0.067496896,0.908943566
FBgn0027335,Rip11,FALSE,TRUE,N/A,No pattern,-0.065171268,0.914688941
FBgn0031684,ND-13A,TRUE,FALSE,N/A,No pattern,-0.060976528,0.940206215
FBgn0042094,Adk3,FALSE,TRUE,N/A,No pattern,-0.05829339,0.922033549
FBgn0031619,CG3355,FALSE,TRUE,N/A,No pattern,-0.058114205,NA
FBgn0259211,grh,TRUE,TRUE,N/A,No pattern,-0.056133819,0.903750575
FBgn0284436,CCT8,FALSE,TRUE,N/A,No pattern,-0.053841937,0.947673139
FBgn0003676,CCT1,FALSE,TRUE,N/A,No pattern,-0.052661876,0.947673139
FBgn0264560,garz,FALSE,TRUE,N/A,No pattern,-0.043706747,0.930755109
FBgn0039113,udt,TRUE,TRUE,N/A,No pattern,-0.041109044,0.943006092
FBgn0037016,CG13252,FALSE,TRUE,N/A,No pattern,-0.040172917,0.940190002
FBgn0035357,MEP-1,TRUE,FALSE,N/A,No pattern,-0.036783741,0.967456252
FBgn0000662,fl(2)d,FALSE,TRUE,N/A,No pattern,-0.036562532,0.940709996
FBgn0011725,twin,TRUE,TRUE,N/A,No pattern,-0.028666078,0.95054657
FBgn0033482,CG1371,FALSE,TRUE,N/A,No pattern,-0.026507472,0.954298352
FBgn0032600,BuGZ,FALSE,TRUE,N/A,No pattern,-0.023613916,0.96199018
FBgn0015222,Fer1HCH,TRUE,TRUE,N/A,No pattern,-0.022052435,0.978570961
FBgn0037874,Tctp,TRUE,TRUE,N/A,No pattern,-0.020259507,0.970478724
FBgn0066365,dyl,FALSE,TRUE,N/A,No pattern,-0.019813105,NA
FBgn0263706,CG43658,TRUE,FALSE,N/A,No pattern,-0.019290617,0.981828608
FBgn0267698,Pak,TRUE,TRUE,N/A,No pattern,-0.018930797,0.968467846
FBgn0036606,CG13060,TRUE,TRUE,N/A,No pattern,-0.018258939,NA
FBgn0052213,CG32213,FALSE,TRUE,N/A,No pattern,-0.018258939,NA
FBgn0034162,CG6426,FALSE,TRUE,N/A,No pattern,-0.014326695,0.990280311
FBgn0026192,par-6,TRUE,TRUE,N/A,No pattern,-0.014214172,0.977349011
FBgn0261671,tweek,FALSE,TRUE,N/A,No pattern,-0.014114133,0.986262783
FBgn0027329,CCT6,TRUE,TRUE,N/A,No pattern,-0.005125334,0.993172945
FBgn0051871,CG31871,FALSE,TRUE,N/A,No pattern,-0.003384077,NA
FBgn0266053,Patr-1,TRUE,TRUE,N/A,No pattern,-0.0033029,0.993838816
FBgn0023512,eIF2Bepsilon,FALSE,TRUE,N/A,No pattern,-7.53989e-4,0.998303365
FBgn0000636,Fas3,TRUE,TRUE,N/A,No pattern,0.004213346,0.993172945
FBgn0039335,Vps33B,FALSE,TRUE,N/A,No pattern,0.004444237,0.993921933
FBgn0051092,LpR2,TRUE,TRUE,N/A,No pattern,0.005632912,0.992113703
FBgn0038643,CG14300,FALSE,TRUE,N/A,No pattern,0.006337936,NA
FBgn0004779,Ccp84Ae,FALSE,TRUE,N/A,No pattern,0.006537824,NA
FBgn0036131,CG12522,TRUE,FALSE,N/A,No pattern,0.006537824,NA
FBgn0263743,CG43668,FALSE,TRUE,N/A,No pattern,0.00654851,NA
FBgn0033028,hrm,FALSE,TRUE,N/A,No pattern,0.00829599,0.987517245
FBgn0085382,CG34353,TRUE,FALSE,N/A,No pattern,0.011356828,0.981838657
FBgn0020887,Su(z)12,FALSE,TRUE,N/A,No pattern,0.013323604,0.977349011
FBgn0039929,CG11076,FALSE,TRUE,N/A,No pattern,0.015145704,0.984599424
FBgn0259736,CG42390,FALSE,TRUE,N/A,No pattern,0.018103142,0.980618696
FBgn0037653,Iru,FALSE,TRUE,N/A,No pattern,0.020179218,0.976219688
FBgn0062440,EMRE,TRUE,FALSE,N/A,No pattern,0.021081793,0.977349011
FBgn0000181,bic,TRUE,TRUE,N/A,No pattern,0.021183427,0.97028989
FBgn0035959,CG4911,TRUE,FALSE,N/A,No pattern,0.021341463,0.969633719
FBgn0020309,crol,TRUE,TRUE,N/A,No pattern,0.022191913,0.96199018
FBgn0028855,CG15282,FALSE,TRUE,N/A,No pattern,0.025435523,0.981828608
FBgn0050460,CG30460,TRUE,FALSE,N/A,No pattern,0.027533305,0.960699724
FBgn0250788,beta-Spec,TRUE,TRUE,N/A,No pattern,0.029635635,0.949473091
FBgn0025381,rush,FALSE,TRUE,N/A,No pattern,0.03045431,0.948622026
FBgn0050480,CG30480,TRUE,FALSE,N/A,No pattern,0.030456331,NA
FBgn0083030,snoRNA:Psi18S-525i,FALSE,TRUE,N/A,No pattern,0.030456331,NA
FBgn0033987,ckn,FALSE,TRUE,N/A,No pattern,0.030727548,0.949297708
FBgn0031995,CG8475,FALSE,TRUE,N/A,No pattern,0.032006412,0.940190002
FBgn0035348,CG16758,FALSE,TRUE,N/A,No pattern,0.033352539,0.971143483
FBgn0028425,JhI-21,FALSE,TRUE,N/A,No pattern,0.036711599,0.948668148
FBgn0265784,CrebB,FALSE,TRUE,N/A,No pattern,0.037204647,0.953500913
FBgn0020647,KrT95D,TRUE,FALSE,N/A,No pattern,0.037275247,0.935847985
FBgn0034398,CG15098,TRUE,TRUE,N/A,No pattern,0.038471025,0.97028989
FBgn0029681,CG15239,FALSE,TRUE,N/A,No pattern,0.039136514,0.971143483
FBgn0003507,srp,FALSE,TRUE,N/A,No pattern,0.040401235,0.970478724
FBgn0037428,Osi18,FALSE,TRUE,N/A,No pattern,0.040747404,NA
FBgn0003920,snRNA:U2:14B,FALSE,TRUE,N/A,No pattern,0.041562308,0.970426205
FBgn0002645,Map205,TRUE,TRUE,N/A,No pattern,0.048102714,0.908915718
FBgn0037125,CG14573,FALSE,TRUE,N/A,No pattern,0.054241306,NA
FBgn0028871,Cpr35B,TRUE,TRUE,N/A,No pattern,0.054813965,NA
FBgn0259978,vlc,FALSE,TRUE,N/A,No pattern,0.055374628,0.902022533
FBgn0052208,825-Oak,FALSE,TRUE,N/A,No pattern,0.057586373,NA
FBgn0086027,snoRNA:Or-CD1,FALSE,TRUE,N/A,No pattern,0.063308975,0.947127771
FBgn0082987,snoRNA:Psi28S-2444,FALSE,TRUE,N/A,No pattern,0.063567085,0.948976763
FBgn0034304,CG5742,TRUE,FALSE,N/A,No pattern,0.065629085,0.902385386
FBgn0030344,Nrd1,FALSE,TRUE,N/A,No pattern,0.066344924,0.914111256
FBgn0001220,Hsc70-5,FALSE,TRUE,N/A,No pattern,0.066393967,0.914635768
FBgn0030680,CG8944,TRUE,FALSE,N/A,No pattern,0.069212471,0.882659998
FBgn0030569,CG9411,FALSE,TRUE,N/A,No pattern,0.069598116,NA
FBgn0024277,trio,TRUE,FALSE,N/A,No pattern,0.070781214,0.903750575
FBgn0032938,CG8671,TRUE,TRUE,N/A,No pattern,0.073615886,0.878455029
FBgn0086367,t,FALSE,TRUE,N/A,No pattern,0.076213088,NA
FBgn0030018,slpr,TRUE,FALSE,N/A,No pattern,0.076900753,0.926473283
FBgn0034590,Magi,FALSE,TRUE,N/A,No pattern,0.07758112,0.895068401
FBgn0037240,Cont,TRUE,FALSE,N/A,No pattern,0.078059192,0.867817886
FBgn0050479,CG30479,TRUE,FALSE,N/A,No pattern,0.078178128,NA
FBgn0025641,DAAM,FALSE,TRUE,N/A,No pattern,0.07826421,0.875643032
FBgn0263144,bin3,TRUE,TRUE,N/A,No pattern,0.078983197,0.870797441
FBgn0261553,CG42671,TRUE,FALSE,N/A,No pattern,0.079642422,0.876699276
FBgn0066292,CheB42c,TRUE,FALSE,N/A,No pattern,0.079656413,0.930131472
FBgn0032074,Tsp29Fa,FALSE,TRUE,N/A,No pattern,0.080385944,NA
FBgn0041342,Pcyt1,TRUE,TRUE,N/A,No pattern,0.081291288,0.876839565
FBgn0036428,Gbs-70E,FALSE,TRUE,N/A,No pattern,0.082323226,0.882996917
FBgn0030537,CG12480,FALSE,TRUE,N/A,No pattern,0.083824943,NA
FBgn0051224,CG31224,FALSE,TRUE,N/A,No pattern,0.08440298,0.901484715
FBgn0263106,DnaJ-1,FALSE,TRUE,N/A,No pattern,0.087416375,0.914111256
FBgn0037482,CG10055,TRUE,FALSE,N/A,No pattern,0.088316156,0.85803204
FBgn0015321,Ubc4,TRUE,TRUE,N/A,No pattern,0.089302107,0.877991622
FBgn0033212,LRR,FALSE,TRUE,N/A,No pattern,0.089463586,0.851133209
FBgn0000711,flw,TRUE,FALSE,N/A,No pattern,0.101980924,0.855351979
FBgn0264270,Sxl,TRUE,TRUE,N/A,No pattern,0.103378771,0.845716116
FBgn0040279,Osi14,TRUE,FALSE,N/A,No pattern,0.103733194,NA
FBgn0262717,Skeletor,FALSE,TRUE,N/A,No pattern,0.105769517,0.877991622
FBgn0010905,Spn,FALSE,TRUE,N/A,No pattern,0.110073406,0.876314658
FBgn0038286,CG6966,TRUE,TRUE,N/A,No pattern,0.111900048,0.845716116
FBgn0052296,Mrtf,TRUE,TRUE,N/A,No pattern,0.111919828,0.85533508
FBgn0260429,CG42524,FALSE,TRUE,N/A,No pattern,0.112288471,0.903750575
FBgn0037810,sle,TRUE,FALSE,N/A,No pattern,0.113027909,0.781910772
FBgn0265182,CG44247,TRUE,FALSE,N/A,No pattern,0.11544045,0.768861366
FBgn0031260,Spp,TRUE,TRUE,N/A,No pattern,0.116733879,0.81918877
FBgn0003392,shi,TRUE,TRUE,N/A,No pattern,0.116880602,0.764587607
FBgn0037992,CG4702,FALSE,TRUE,N/A,No pattern,0.118036413,0.887057484
FBgn0004777,Ccp84Ag,FALSE,TRUE,N/A,No pattern,0.118496133,NA
FBgn0000247,ca,TRUE,FALSE,N/A,No pattern,0.122178483,0.806498058
FBgn0015229,glec,TRUE,TRUE,N/A,No pattern,0.122500964,0.832580138
FBgn0051352,Unc-115a,TRUE,TRUE,N/A,No pattern,0.126708157,0.76345889199999994
FBgn0027495,Smyd4-4,TRUE,TRUE,N/A,No pattern,0.1275285,0.866013231
FBgn0032633,Lrch,FALSE,TRUE,N/A,No pattern,0.12998961,0.729719369
FBgn0260990,yata,TRUE,FALSE,N/A,No pattern,0.135267587,0.806408548
FBgn0032341,Reps,TRUE,TRUE,N/A,No pattern,0.138991838,0.706259212
FBgn0024245,dnt,FALSE,TRUE,N/A,No pattern,0.141256214,0.79116776
FBgn0263930,dally,TRUE,TRUE,N/A,No pattern,0.141398606,0.723950038
FBgn0267487,Ptp61F,TRUE,TRUE,N/A,No pattern,0.143090514,0.781338077
FBgn0037671,ATP6AP2,TRUE,FALSE,N/A,No pattern,0.143814723,0.793697155
FBgn0261647,Axud1,FALSE,TRUE,N/A,No pattern,0.144305346,0.80644841
FBgn0052479,Usp10,TRUE,TRUE,N/A,No pattern,0.14581481,0.833149739
FBgn0031037,CG14207,FALSE,TRUE,N/A,No pattern,0.146055245,0.808950536
FBgn0000183,BicD,TRUE,TRUE,N/A,No pattern,0.150486387,0.724128418
FBgn0031937,CG13795,FALSE,TRUE,N/A,No pattern,0.151934565,0.866455998
FBgn0261261,plx,FALSE,TRUE,N/A,No pattern,0.153181524,0.657244756
FBgn0037724,Fst,FALSE,TRUE,N/A,No pattern,0.154624056,0.831724847
FBgn0260397,Su(var)3-3,FALSE,TRUE,N/A,No pattern,0.164057843,0.661113723
FBgn0036896,wnd,FALSE,TRUE,N/A,No pattern,0.171341322,0.638221877
FBgn0035945,CG5026,FALSE,TRUE,N/A,No pattern,0.171428371,0.648390688
FBgn0030467,CG1764,TRUE,FALSE,N/A,No pattern,0.17287116,0.687566483
FBgn0036004,Jarid2,TRUE,FALSE,N/A,No pattern,0.178152272,0.751431306
FBgn0030040,CG15347,FALSE,TRUE,N/A,No pattern,0.181662344,NA
FBgn0037098,Wnk,FALSE,TRUE,N/A,No pattern,0.18283163,0.698639925
FBgn0030350,SelG,TRUE,FALSE,N/A,No pattern,0.185358892,0.668719857
FBgn0083009,snoRNA:Psi28S-1135d,FALSE,TRUE,N/A,No pattern,0.190376714,0.845716116
FBgn0000547,ed,TRUE,TRUE,N/A,No pattern,0.195066753,0.613991027
FBgn0004875,enc,TRUE,TRUE,N/A,No pattern,0.201152188,0.638221877
FBgn0087013,Karybeta3,TRUE,TRUE,N/A,No pattern,0.204085596,0.52864284
FBgn0029975,spidey,TRUE,FALSE,N/A,No pattern,0.208957235,0.652033424
FBgn0263485,scaRNA:PsiU2-55,FALSE,TRUE,N/A,No pattern,0.213942925,0.822083326
FBgn0010350,Cds,TRUE,FALSE,N/A,No pattern,0.213954271,0.618376839
FBgn0023169,AMPKalpha,TRUE,TRUE,N/A,No pattern,0.217950847,0.543653736
FBgn0035622,TM9SF3,TRUE,TRUE,N/A,No pattern,0.220881375,0.629774134
FBgn0086680,vvl,TRUE,TRUE,N/A,No pattern,0.223578446,0.656008036
FBgn0052529,Hers,TRUE,FALSE,N/A,No pattern,0.223804626,0.742340004
FBgn0040236,c11.1,FALSE,TRUE,N/A,No pattern,0.224786082,0.645897437
FBgn0031836,CG11050,TRUE,FALSE,N/A,No pattern,0.226269432,0.583376237
FBgn0000464,Lar,TRUE,FALSE,N/A,No pattern,0.228511714,0.722426476
FBgn0266717,Bruce,TRUE,FALSE,N/A,No pattern,0.228913325,0.681188563
FBgn0015772,Nak,TRUE,FALSE,N/A,No pattern,0.229880927,0.618419556
FBgn0036735,Edc3,TRUE,TRUE,N/A,No pattern,0.241963789,0.625219245
FBgn0030412,Tomosyn,TRUE,FALSE,N/A,No pattern,0.244700478,0.558282652
FBgn0004373,fwd,TRUE,FALSE,N/A,No pattern,0.246956234,0.590287759
FBgn0267488,Mcr,TRUE,TRUE,N/A,No pattern,0.247434007,0.640779083
FBgn0264000,GluRIB,TRUE,FALSE,N/A,No pattern,0.249076287,0.58558804
FBgn0085478,Zdhhc8,TRUE,TRUE,N/A,No pattern,0.250606062,0.713800671
FBgn0000581,E(Pc),TRUE,FALSE,N/A,No pattern,0.251370334,0.597922005
FBgn0264324,spg,TRUE,FALSE,N/A,No pattern,0.262330222,0.505815265
FBgn0033244,CG8726,TRUE,TRUE,N/A,No pattern,0.265066195,0.439950752
FBgn0027535,botv,FALSE,TRUE,N/A,No pattern,0.266998347,0.509766673
FBgn0038829,CG17271,TRUE,TRUE,N/A,No pattern,0.271707181,0.477335734
FBgn0267795,Frl,TRUE,TRUE,N/A,No pattern,0.276456331,0.477664245
FBgn0250819,CG33521,FALSE,TRUE,N/A,No pattern,0.278716667,0.723950038
FBgn0261797,Dhc64C,TRUE,TRUE,N/A,No pattern,0.279275929,0.571766105
FBgn0264495,gpp,TRUE,FALSE,N/A,No pattern,0.288371115,0.608734999
FBgn0031762,CG9098,TRUE,FALSE,N/A,No pattern,0.304001886,0.488156832
FBgn0037849,CG4596,TRUE,FALSE,N/A,No pattern,0.304142681,0.40160287
FBgn0260642,Antp,TRUE,TRUE,N/A,No pattern,0.305706112,0.462403733
FBgn0066084,RpL41,TRUE,TRUE,N/A,No pattern,0.306723085,0.381567603
FBgn0025743,mbt,FALSE,TRUE,N/A,No pattern,0.307076458,0.558282652
FBgn0259823,CG42404,FALSE,TRUE,N/A,No pattern,0.308306791,0.451428167
FBgn0082966,snoRNA:Psi28S-3327b,FALSE,TRUE,N/A,No pattern,0.313417771,0.710130502
FBgn0085450,Snoo,TRUE,TRUE,N/A,No pattern,0.324144965,0.538066304
FBgn0030400,Pits,TRUE,TRUE,N/A,No pattern,0.324342195,0.397174487
FBgn0260960,Baldspot,TRUE,TRUE,N/A,No pattern,0.324896372,0.392164293
FBgn0283651,CG46301,TRUE,TRUE,N/A,No pattern,0.327916737,0.238351995
FBgn0040281,Aplip1,TRUE,FALSE,N/A,No pattern,0.340564879,0.394006114
FBgn0000097,aop,FALSE,TRUE,N/A,No pattern,0.341474154,0.258078915
FBgn0031734,CG11147,FALSE,TRUE,N/A,No pattern,0.343140532,0.67989685
FBgn0013718,nuf,TRUE,TRUE,N/A,No pattern,0.345484696,0.253724399
FBgn0035204,CG2277,FALSE,TRUE,N/A,No pattern,0.345806566,0.384881659
FBgn0028717,Lnk,FALSE,TRUE,N/A,No pattern,0.348451779,0.207265594
FBgn0051632,sens-2,TRUE,FALSE,N/A,No pattern,0.350827684,0.508137743
FBgn0265082,Cdep,FALSE,TRUE,N/A,No pattern,0.357947495,0.574140619
FBgn0003301,rut,TRUE,FALSE,N/A,No pattern,0.360748296,0.470162029
FBgn0034258,eIF3c,TRUE,TRUE,N/A,No pattern,0.363881516,0.092417929
FBgn0000244,by,FALSE,TRUE,N/A,No pattern,0.371356666,0.273112443
FBgn0030151,CG1354,FALSE,TRUE,N/A,No pattern,0.375750253,0.168658859
FBgn0010295,ng3,FALSE,TRUE,N/A,No pattern,0.379744815,0.314706069
FBgn0036786,skl,FALSE,TRUE,N/A,No pattern,0.388479554,0.417304053
FBgn0004186,snRNA:U1:95Cb,FALSE,TRUE,N/A,No pattern,0.393830388,0.625157795
FBgn0086602,snoRNA:Psi28S-3436b,FALSE,TRUE,N/A,No pattern,0.40429424,0.390297746
FBgn0031107,HERC2,TRUE,FALSE,N/A,No pattern,0.404955326,0.506113074
FBgn0032685,CG10211,FALSE,TRUE,N/A,No pattern,0.406114966,0.584303987
FBgn0013733,shot,TRUE,TRUE,N/A,No pattern,0.40694716,0.485845543
FBgn0027585,CG8740,FALSE,TRUE,N/A,No pattern,0.4089087,0.27525285
FBgn0086359,Invadolysin,FALSE,TRUE,N/A,No pattern,0.420796459,0.138670134
