gene_id,combined_patterns,ALNB_clusters,T2NB_clusters,MBNB_clusters,gene_name,temporal_group,imp_target,syp_target,RBP target,cluster_id,Cluster profile,cluster_code,gene_biotype
FBgn0037635,NA;NA;Down-regulated,NA,NA,Down-regulated,CG9837,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0037637,NA;NA;Down-regulated,NA,NA,Down-regulated,IscU,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0037670,NA;NA;Up-regulated,NA,NA,Up-regulated,Ibf1,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0037697,NA;NA;Up-regulated,NA,NA,Up-regulated,GstZ2,late,TRUE,TRUE,Co-target,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0037753,NA;NA;Peak-1,NA,NA,Peak-1,CG12947,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0037756,NA;NA;Up-regulated,NA,NA,Up-regulated,CG8507,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0037770,NA;NA;Peak-3,NA,NA,Peak-3,Art4,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0037874,NA;NA;Peak-1,NA,NA,Peak-1,Tctp,early,TRUE,TRUE,Co-target,NA,N/A,NA,NA
FBgn0037913,NA;NA;Down-regulated,NA,NA,Down-regulated,fabp,early,TRUE,TRUE,Co-target,Cluster V,Peak at L2 Syp,Peak_L2Syp,protein_coding
FBgn0037921,NA;NA;Up-regulated,NA,NA,Up-regulated,CG6808,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0037930,NA;NA;Peak-1,NA,NA,Peak-1,CG14715,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0037976,NA;NA;Up-regulated,NA,NA,Up-regulated,Tk,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0037981,NA;NA;Up-regulated,NA,NA,Up-regulated,Spt3,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038016,NA;NA;Peak-2,NA,NA,Peak-2,MBD-R2,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038020,NA;NA;Mid-peaks,NA,NA,Mid-peaks,GstD9,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038020,NA;NA;Mid-peaks,NA,NA,Mid-peaks,GstD9,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038073,NA;NA;Up-regulated,NA,NA,Up-regulated,CG14395,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038168,NA;NA;Peak-1,NA,NA,Peak-1,omd,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038271,NA;NA;Down-regulated,NA,NA,Down-regulated,UQCR-C1,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038282,NA;NA;Peak-1,NA,NA,Peak-1,dpr9,early,TRUE,FALSE,Imp target only,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0038286,NA;NA;Peak-1,NA,NA,Peak-1,CG6966,early,TRUE,TRUE,Co-target,NA,N/A,NA,NA
FBgn0038385,NA;NA;Peak-1,NA,NA,Peak-1,Fbxl7,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038598,NA;NA;Peak-2,NA,NA,Peak-2,CG7131,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038652,NA;NA;Up-regulated,NA,NA,Up-regulated,CG7720,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0038837,NA;NA;Peak-1,NA,NA,Peak-1,KaiR1D,early,TRUE,FALSE,Imp target only,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0038854,NA;NA;Peak-3,NA,NA,Peak-3,CG7044,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039019,NA;NA;Up-regulated,NA,NA,Up-regulated,HP1c,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039078,NA;NA;Up-regulated,NA,NA,Up-regulated,CG4374,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039124,NA;NA;Up-regulated,NA,NA,Up-regulated,tbrd-1,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039130,NA;NA;Up-regulated,NA,NA,Up-regulated,CG5854,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039183,NA;NA;Peak-2,NA,NA,Peak-2,Dis3,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039226,NA;NA;Peak-1,NA,NA,Peak-1,Ude,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039273,NA;NA;Peak-1,NA,NA,Peak-1,shams,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039300,NA;NA;Down-regulated,NA,NA,Down-regulated,RpS27,early,FALSE,TRUE,Syp target only,Cluster IV,Higher Syp binding,High_Syp,protein_coding
FBgn0039302,NA;NA;Up-regulated,NA,NA,Up-regulated,Nup358,late,FALSE,TRUE,Syp target only,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0039329,NA;NA;Peak-3,NA,NA,Peak-3,CG10669,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039358,NA;NA;Down-regulated,NA,NA,Down-regulated,CG5028,early,TRUE,TRUE,Co-target,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0039406,NA;NA;Down-regulated,NA,NA,Down-regulated,RpL34a,early,FALSE,TRUE,Syp target only,Cluster IV,Higher Syp binding,High_Syp,protein_coding
FBgn0039464,NA;NA;Down-regulated,NA,NA,Down-regulated,CG6330,early,TRUE,FALSE,Imp target only,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0039507,NA;NA;Peak-1,NA,NA,Peak-1,mrt,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039562,NA;NA;Down-regulated,NA,NA,Down-regulated,Gp93,early,TRUE,FALSE,Imp target only,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0039617,NA;NA;Up-regulated,NA,NA,Up-regulated,DIP-gamma,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039648,NA;NA;Up-regulated,NA,NA,Up-regulated,CG14515,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039659,NA;NA;Up-regulated,NA,NA,Up-regulated,CG14506,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039664,NA;NA;Peak-2,NA,NA,Peak-2,CG2006,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039691,NA;NA;Up-regulated,NA,NA,Up-regulated,IntS11,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039696,NA;NA;Up-regulated,NA,NA,Up-regulated,Rnb,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039747,NA;NA;Up-regulated,NA,NA,Up-regulated,AdoR,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039756,NA;NA;Mid-peaks,NA,NA,Mid-peaks,CG9743,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039756,NA;NA;Mid-peaks,NA,NA,Mid-peaks,CG9743,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039821,NA;NA;Peak-3,NA,NA,Peak-3,CG15556,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039852,NA;NA;Up-regulated,NA,NA,Up-regulated,nyo,late,FALSE,TRUE,Syp target only,Cluster V,Peak at L2 Syp,Peak_L2Syp,protein_coding
FBgn0039862,NA;NA;Peak-1,NA,NA,Peak-1,kek6,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039867,NA;NA;Up-regulated,NA,NA,Up-regulated,CstF50,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0039993,NA;NA;Down-regulated,NA,NA,Down-regulated,CG17691,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0040001,NA;NA;Peak-2,NA,NA,Peak-2,FASN3,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0040071,NA;NA;Peak-1,NA,NA,Peak-1,tara,early,FALSE,TRUE,Syp target only,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0040337,NA;NA;Up-regulated,NA,NA,Up-regulated,CG3021,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0040383,NA;NA;Mid-peaks,NA,NA,Mid-peaks,CG5254,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0040383,NA;NA;Mid-peaks,NA,NA,Mid-peaks,CG5254,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0040394,NA;NA;Peak-3,NA,NA,Peak-3,CG16903,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0040397,NA;NA;Peak-1,NA,NA,Peak-1,CG3655,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0040491,NA;NA;Peak-2,NA,NA,Peak-2,Buffy,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0040529,NA;NA;Down-regulated,NA,NA,Down-regulated,COX7A,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0041087,NA;NA;Up-regulated,NA,NA,Up-regulated,wun2,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0041150,NA;NA;Up-regulated,NA,NA,Up-regulated,hoe1,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0041210,NA;NA;Peak-1,NA,NA,Peak-1,HDAC4,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0041233,NA;NA;Peak-1,NA,NA,Peak-1,Gr59e,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0041234,NA;NA;Peak-1,NA,NA,Peak-1,Gr59f,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0042112,NA;NA;Peak-2,NA,NA,Peak-2,mRpL36,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0042131,NA;NA;Peak-1,NA,NA,Peak-1,CG18808,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0043550,NA;NA;Up-regulated,NA,NA,Up-regulated,Tsp68C,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0044328,NA;NA;Peak-3,NA,NA,Peak-3,CG32052,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0044511,NA;NA;Up-regulated,NA,NA,Up-regulated,mRpS21,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0045761,NA;NA;Up-regulated,NA,NA,Up-regulated,CHKov1,late,TRUE,FALSE,Imp target only,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0046302,NA;NA;Peak-2,NA,NA,Peak-2,CG10650,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0046687,NA;NA;Peak-1,NA,NA,Peak-1,Tre1,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0050009,NA;NA;Peak-1,NA,NA,Peak-1,lncRNA:CR30009,early,TRUE,TRUE,Co-target,Cluster III,Higher Syp binding,High_Syp,ncRNA
FBgn0050015,NA;NA;Down-regulated,NA,NA,Down-regulated,CG30015,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0050046,NA;NA;Peak-2,NA,NA,Peak-2,CG30046,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0050156,NA;NA;Peak-1,NA,NA,Peak-1,CG30156,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0050203,NA;NA;Peak-2,NA,NA,Peak-2,CG30203,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0050339,NA;NA;Peak-3,NA,NA,Peak-3,CG30339,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051072,NA;NA;Peak-2,NA,NA,Peak-2,Lerp,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051100,NA;NA;Up-regulated,NA,NA,Up-regulated,CG31100,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051145,NA;NA;Peak-2,NA,NA,Peak-2,CG31145,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051151,NA;NA;Mid-peaks,NA,NA,Mid-peaks,wge,early,TRUE,FALSE,Imp target only,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0051151,NA;NA;Mid-peaks,NA,NA,Mid-peaks,wge,late,TRUE,FALSE,Imp target only,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0051354,NA;NA;Peak-2,NA,NA,Peak-2,Hsp70Bbb,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051441,NA;NA;Peak-3,NA,NA,Peak-3,CG31441,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051475,NA;NA;Up-regulated,NA,NA,Up-regulated,CG31475,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051618,NA;NA;Up-regulated,NA,NA,Up-regulated,His2A:CG31618,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051634,NA;NA;Peak-3,NA,NA,Peak-3,Oatp26F,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051646,NA;NA;Peak-3,NA,NA,Peak-3,DIP-theta,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0051792,NA;NA;Peak-2,NA,NA,Peak-2,CG31792,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0052000,NA;NA;Up-regulated,NA,NA,Up-regulated,anne,late,TRUE,TRUE,Co-target,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0052105,NA;NA;Up-regulated,NA,NA,Up-regulated,Lmx1a,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0052280,NA;NA;Peak-3,NA,NA,Peak-3,CG32280,late,TRUE,TRUE,Co-target,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0052476,NA;NA;Up-regulated,NA,NA,Up-regulated,mthl14,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0052676,NA;NA;Peak-1,NA,NA,Peak-1,stx,early,FALSE,TRUE,Syp target only,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0053138,NA;NA;Peak-3,NA,NA,Peak-3,AGBE,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053144,NA;NA;Peak-1,NA,NA,Peak-1,CG33144,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053181,NA;NA;Peak-1,NA,NA,Peak-1,CG33181,early,TRUE,FALSE,Imp target only,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0053193,NA;NA;Up-regulated,NA,NA,Up-regulated,sav,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053198,NA;NA;Up-regulated,NA,NA,Up-regulated,pen-2,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053516,NA;NA;Up-regulated,NA,NA,Up-regulated,dpr3,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053814,NA;NA;Up-regulated,NA,NA,Up-regulated,His2A:CG33814,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053817,NA;NA;Up-regulated,NA,NA,Up-regulated,His2A:CG33817,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053820,NA;NA;Up-regulated,NA,NA,Up-regulated,His2A:CG33820,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053823,NA;NA;Up-regulated,NA,NA,Up-regulated,His2A:CG33823,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053826,NA;NA;Up-regulated,NA,NA,Up-regulated,His2A:CG33826,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0053829,NA;NA;Up-regulated,NA,NA,Up-regulated,His2A:CG33829,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0061476,NA;NA;Up-regulated,NA,NA,Up-regulated,Zwilch,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0082598,NA;NA;Up-regulated,NA,NA,Up-regulated,akirin,late,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding
FBgn0083123,NA;NA;Down-regulated,NA,NA,Down-regulated,Uhg5,early,FALSE,TRUE,Syp target only,Cluster V,Peak at L2 Syp,Peak_L2Syp,ncRNA
FBgn0085250,NA;NA;Up-regulated,NA,NA,Up-regulated,CG34221,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0085271,NA;NA;Peak-1,NA,NA,Peak-1,CG34242,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0085362,NA;NA;Down-regulated,NA,NA,Down-regulated,Vml,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0085397,NA;NA;Peak-1,NA,NA,Peak-1,Fili,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0085425,NA;NA;Mid-peaks,NA,NA,Mid-peaks,CG34396,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0085425,NA;NA;Mid-peaks,NA,NA,Mid-peaks,CG34396,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0085430,NA;NA;Peak-1,NA,NA,Peak-1,CG34401,early,TRUE,TRUE,Co-target,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0085432,NA;NA;Peak-1,NA,NA,Peak-1,pan,early,TRUE,TRUE,Co-target,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0085444,NA;NA;Up-regulated,NA,NA,Up-regulated,mute,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0085451,NA;NA;Down-regulated,NA,NA,Down-regulated,htk,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0085471,NA;NA;Peak-2,NA,NA,Peak-2,CG34442,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0085472,NA;NA;Peak-2,NA,NA,Peak-2,CG34443,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0086254,NA;NA;Mid-peaks,NA,NA,Mid-peaks,CG6084,early,FALSE,TRUE,Syp target only,Cluster IV,Higher Syp binding,High_Syp,protein_coding
FBgn0086254,NA;NA;Mid-peaks,NA,NA,Mid-peaks,CG6084,late,FALSE,TRUE,Syp target only,Cluster IV,Higher Syp binding,High_Syp,protein_coding
FBgn0086346,NA;NA;Peak-3,NA,NA,Peak-3,ALiX,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0086347,NA;NA;Down-regulated,NA,NA,Down-regulated,Myo31DF,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0086779,NA;NA;Mid-peaks,NA,NA,Mid-peaks,step,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0086779,NA;NA;Mid-peaks,NA,NA,Mid-peaks,step,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0086904,NA;NA;Down-regulated,NA,NA,Down-regulated,Nacalpha,early,FALSE,TRUE,Syp target only,Cluster IV,Higher Syp binding,High_Syp,protein_coding
FBgn0086906,NA;NA;Peak-2,NA,NA,Peak-2,sls,early,TRUE,FALSE,Imp target only,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0243512,NA;NA;Peak-1,NA,NA,Peak-1,puc,early,TRUE,FALSE,Imp target only,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0250732,NA;NA;Up-regulated,NA,NA,Up-regulated,gfzf,late,FALSE,TRUE,Syp target only,Cluster V,Peak at L2 Syp,Peak_L2Syp,protein_coding
FBgn0250814,NA;NA;Peak-2,NA,NA,Peak-2,UQCR-C2,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0250867,NA;NA;Peak-1,NA,NA,Peak-1,CG42238,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0250906,NA;NA;Mid-peaks,NA,NA,Mid-peaks,Pgk,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0250906,NA;NA;Mid-peaks,NA,NA,Mid-peaks,Pgk,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0259112,NA;NA;Up-regulated,NA,NA,Up-regulated,asRNA:CR42254,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0259145,NA;NA;Up-regulated,NA,NA,Up-regulated,CG42260,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0259215,NA;NA;Peak-1,NA,NA,Peak-1,Ir93a,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0259227,NA;NA;Peak-1,NA,NA,Peak-1,CG42327,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0259238,NA;NA;Peak-3,NA,NA,Peak-3,CG42336,late,TRUE,TRUE,Co-target,Cluster V,Peak at L2 Syp,Peak_L2Syp,protein_coding
FBgn0259239,NA;NA;Peak-2,NA,NA,Peak-2,CG42337,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0259244,NA;NA;Peak-1,NA,NA,Peak-1,CG42342,early,TRUE,FALSE,Imp target only,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0259481,NA;NA;Peak-1,NA,NA,Peak-1,Mob2,early,FALSE,TRUE,Syp target only,Cluster V,Peak at L2 Syp,Peak_L2Syp,protein_coding
FBgn0259734,NA;NA;Down-regulated,NA,NA,Down-regulated,Nost,early,TRUE,TRUE,Co-target,Cluster V,Peak at L2 Syp,Peak_L2Syp,protein_coding
FBgn0259785,NA;NA;Up-regulated,NA,NA,Up-regulated,pzg,late,TRUE,TRUE,Co-target,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0259789,NA;NA;Peak-1,NA,NA,Peak-1,zld,early,TRUE,TRUE,Co-target,Cluster IV,Higher Syp binding,High_Syp,protein_coding
FBgn0259923,NA;NA;Peak-1,NA,NA,Peak-1,Sep4,early,TRUE,FALSE,Imp target only,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0259977,NA;NA;Peak-1,NA,NA,Peak-1,Tdc1,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0259993,NA;NA;Down-regulated,NA,NA,Down-regulated,lncRNA:CR42491,early,FALSE,TRUE,Syp target only,Cluster V,Peak at L2 Syp,Peak_L2Syp,ncRNA
FBgn0260386,NA;NA;Down-regulated,NA,NA,Down-regulated,mtg,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0260401,NA;NA;Peak-2,NA,NA,Peak-2,MED9,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0260439,NA;NA;Peak-3,NA,NA,Peak-3,Pp2A-29B,late,TRUE,TRUE,Co-target,NA,N/A,NA,NA
FBgn0260440,NA;NA;Up-regulated,NA,NA,Up-regulated,spdo,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0260446,NA;NA;Peak-1,NA,NA,Peak-1,GABA-B-R1,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0260484,NA;NA;Up-regulated,NA,NA,Up-regulated,HIP,late,FALSE,TRUE,Syp target only,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0260487,NA;NA;Up-regulated,NA,NA,Up-regulated,CG42534,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0260634,NA;NA;Up-regulated,NA,NA,Up-regulated,eIF4G2,late,FALSE,TRUE,Syp target only,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0260635,NA;NA;Peak-1,NA,NA,Peak-1,Diap1,early,FALSE,TRUE,Syp target only,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0260745,NA;NA;Up-regulated,NA,NA,Up-regulated,mfas,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0260795,NA;NA;Peak-1,NA,NA,Peak-1,NaPi-III,early,TRUE,TRUE,Co-target,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0260856,NA;NA;Peak-2,NA,NA,Peak-2,Membrin,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0260965,NA;NA;Up-regulated,NA,NA,Up-regulated,CG42588,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261260,NA;NA;Peak-1,NA,NA,Peak-1,mgl,early,TRUE,TRUE,Co-target,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0261283,NA;NA;Peak-1,NA,NA,Peak-1,SREBP,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261287,NA;NA;Peak-1,NA,NA,Peak-1,ymp,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261360,NA;NA;Down-regulated,NA,NA,Down-regulated,CG42637,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261429,NA;NA;Up-regulated,NA,NA,Up-regulated,lncRNA:CR42646,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261445,NA;NA;Peak-1,NA,NA,Peak-1,sgl,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261477,NA;NA;Peak-1,NA,NA,Peak-1,slim,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261565,NA;NA;Up-regulated,NA,NA,Up-regulated,Lmpt,late,FALSE,TRUE,Syp target only,Cluster V,Peak at L2 Syp,Peak_L2Syp,protein_coding
FBgn0261723,NA;NA;Peak-3,NA,NA,Peak-3,Dbx,late,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261793,NA;NA;Peak-1,NA,NA,Peak-1,Trf2,early,TRUE,TRUE,Co-target,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0261862,NA;NA;Peak-1,NA,NA,Peak-1,whd,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261984,NA;NA;Peak-1,NA,NA,Peak-1,Ire1,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261985,NA;NA;Peak-2,NA,NA,Peak-2,Ptpmeg,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0261988,NA;NA;Down-regulated,NA,NA,Down-regulated,Gprk2,early,TRUE,TRUE,Co-target,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0262109,NA;NA;Peak-1,NA,NA,Peak-1,lncRNA:CR42862,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0262364,NA;NA;Peak-1,NA,NA,Peak-1,CG43062,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0262579,NA;NA;Peak-1,NA,NA,Peak-1,Ect4,early,TRUE,FALSE,Imp target only,Cluster II,Higher Imp binding,High_Imp,protein_coding
FBgn0262614,NA;NA;Peak-1,NA,NA,Peak-1,pyd,early,FALSE,TRUE,Syp target only,Cluster IV,Higher Syp binding,High_Syp,protein_coding
FBgn0262656,NA;NA;Down-regulated,NA,NA,Down-regulated,Myc,early,TRUE,TRUE,Co-target,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0262733,NA;NA;Down-regulated,NA,NA,Down-regulated,Src64B,early,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding
FBgn0262738,NA;NA;Peak-1,NA,NA,Peak-1,norpA,early,TRUE,FALSE,Imp target only,Cluster I,Higher Imp binding,High_Imp,protein_coding
FBgn0262743,NA;NA;Up-regulated,NA,NA,Up-regulated,Fs(2)Ket,late,TRUE,TRUE,Co-target,Cluster III,Higher Syp binding,High_Syp,protein_coding
FBgn0262872,NA;NA;Peak-1,NA,NA,Peak-1,milt,early,FALSE,TRUE,Syp target only,Cluster V,Peak at L2 Syp,Peak_L2Syp,protein_coding
FBgn0263005,NA;NA;Peak-1,NA,NA,Peak-1,CG43313,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0263048,NA;NA;Peak-2,NA,NA,Peak-2,Gpdh3,early,FALSE,FALSE,non-target,NA,NA,NA,NA
FBgn0263110,NA;NA;Peak-3,NA,NA,Peak-3,CG43367,late,FALSE,FALSE,non-target,NA,NA,NA,NA
